experiment_id,seed,panel_id,scenario,washout_batches,direction,method,intervention,accuracy_change,nll_change,brier_change,ece15_change,error_change
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,parameters_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,optimizer_aux,0.0,-2.902826449498186e-06,-1.2740650498985207e-06,2.316899559899263e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,optimizer_aux,0.0,-1.4250129714982185e-06,-6.60583061598552e-07,1.1121884632998152e-06,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,parameters_optimizer_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,parameters_optimizer_aux,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ab,sar_complete,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,0,ba,sar_complete,all,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,none,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,none,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,parameters,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,parameters,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ab,sar_complete,optimizer,0.0,0.0,0.0,0.0,-0.0
stage_a_uci_v2,17,uci_internal_fixed,blur_noise_to_clean,4,ba,sar_complete,optimizer,0.0,0.0,0.0,0.0,-0.0
